id,groups,number_of_messages,texts,text_ratio,midia,midia_ratio,virals,viral_ratio,repeated_messages,repeated_messages_ratio,days_active,daily_mean,daily_std,daily_median,daily_95,daily_outliers,daily_max,degree_centrality,strenght,viral_degree_centrality,viral_strenght,disinformer,group_list
"-6,78520742158849E+018",1,57,24,0.4210526315789473,33,0.5789473684210527,2,0.0350877192982456,0,0.0,17,3.3529411764705883,2.977859476003448,4.0,8.2,1,9,110,6270,110,220,0,[{'2018_3': 57}]
"-6,78520444696459E+018",1,10,3,0.3,7,0.7,1,0.1,0,0.0,6,1.6666666666666667,2.065591117977289,1.0,4.5,1,5,188,1880,188,188,0,[{'2018_9': 10}]
"-6,78447737861745E+018",1,131,92,0.7022900763358778,39,0.2977099236641221,16,0.1221374045801526,3,0.0326086956521739,33,3.9696969696969697,9.61276770916176,0.0,13.799999999999985,2,52,273,35763,273,4368,0,[{'2018_57': 131}]
"-6,78336970429542E+018",1,2,2,1.0,0,0.0,0,0.0,0,0.0,1,2.0,,2.0,2.0,0,2,308,616,0,0,0,[{'2018_33': 2}]
"-6,76628927402156E+018",1,10,5,0.5,5,0.5,1,0.1,0,0.0,75,0.1333333333333333,0.5534494613840597,0.0,1.0,2,4,188,1880,188,188,0,[{'2018_25': 10}]
"-6,76022018350606E+018",1,8,5,625.0,3,375.0,0,0.0,0,0.0,18,0.4444444444444444,0.8555852638929972,0.0,2.1499999999999986,1,3,125,1000,0,0,0,[{'2018_36': 8}]
"-6,75409592855884E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,166,166,0,0,0,[{'2018_55': 1}]
"-6,75179319224575E+018",2,335,46,0.1373134328358209,289,0.8626865671641791,7,0.0208955223880597,8,0.1739130434782608,87,3.8505747126436782,5.1365736829863975,2.0,15.0,4,22,354,62958,188,1316,0,"[{'2018_25': 334}, {'2018_55': 1}]"
"-6,75022507160123E+018",1,3,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,1,3.0,,3.0,3.0,0,3,165,495,0,0,0,[{'2018_24': 3}]
"-6,74226450065538E+018",1,3,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,0,0.0,5,0.6,0.5477225575051662,1.0,1.0,0,1,110,330,110,110,0,[{'2018_3': 3}]
"-6,74111312201711E+018",2,6,2,0.3333333333333333,4,0.6666666666666666,2,0.3333333333333333,1,0.5,9,0.6666666666666666,1.3228756555322954,0.0,3.0,0,3,331,993,331,331,0,"[{'2018_24': 3}, {'2018_55': 3}]"
"-6,73764584668601E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,306,306,0,0,0,[{'2018_39': 1}]
"-6,73419930517655E+018",1,7,3,0.4285714285714285,4,0.5714285714285714,1,0.1428571428571428,0,0.0,40,175.0,0.4464963318538846,0.0,1.0,1,2,273,1911,273,273,0,[{'2018_57': 7}]
"-6,73402859039007E+018",1,1,1,1.0,0,0.0,1,1.0,0,0.0,1,1.0,,1.0,1.0,0,1,308,308,308,308,0,[{'2018_33': 1}]
"-6,72924911083451E+018",1,9,6,0.6666666666666666,3,0.3333333333333333,0,0.0,0,0.0,43,0.2093023255813953,0.5588312435825215,0.0,1.8999999999999984,3,2,166,1494,0,0,0,[{'2018_55': 9}]
"-6,72886124836067E+018",2,11,4,0.3636363636363636,7,0.6363636363636364,0,0.0,0,0.0,4,2.75,0.957427107756338,2.5,3.85,1,4,151,812,0,0,0,"[{'2018_20': 6}, {'2018_22': 5}]"
"-6,72633746999639E+018",3,7,6,0.8571428571428571,1,0.1428571428571428,0,0.0,0,0.0,57,0.1228070175438596,0.5025000155862296,0.0,1.0,2,3,639,1871,0,0,0,"[{'2018_24': 1}, {'2018_33': 5}, {'2018_55': 1}]"
"-6,7259816923197E+018",1,2,2,1.0,0,0.0,0,0.0,0,0.0,1,2.0,,2.0,2.0,0,2,273,546,0,0,0,[{'2018_45': 2}]
"-6,71984544774227E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,326,326,0,0,0,[{'2018_42': 1}]
"-6,71885916952032E+018",1,7,4,0.5714285714285714,3,0.4285714285714285,0,0.0,0,0.0,26,0.2692307692307692,0.5334935656738372,0.0,1.0,1,2,306,2142,0,0,0,[{'2018_39': 7}]
"-6,71352487056404E+018",1,237,176,0.7426160337552743,61,0.2573839662447257,11,0.0464135021097046,15,0.0852272727272727,71,3.3380281690140845,4.9307885836180425,1.0,11.5,4,26,306,72522,306,3366,0,[{'2018_39': 237}]
"-6,70833176650605E+018",1,139,63,0.4532374100719424,76,0.5467625899280576,1,0.0071942446043165,0,0.0,58,2.396551724137931,4.541966708926539,0.5,10.899999999999991,3,21,270,37530,270,270,0,[{'2018_59': 139}]
"-6,69864155181664E+018",1,27,22,0.8148148148148148,5,0.1851851851851851,3,0.1111111111111111,1,0.0454545454545454,58,0.4655172413793103,1.0795632196919058,0.0,2.1499999999999986,3,6,270,7290,270,810,0,[{'2018_59': 27}]
"-6,69778919847794E+018",1,2,2,1.0,0,0.0,0,0.0,1,0.5,1,2.0,,2.0,2.0,0,2,19,38,0,0,0,[{'2018_34': 2}]
"-6,6975647845983E+018",1,3,3,1.0,0,0.0,0,0.0,0,0.0,41,0.073170731707317,0.3457053588273563,0.0,0.0,2,2,278,834,0,0,0,[{'2018_4': 3}]
"-6,69708908887349E+018",1,6,3,0.5,3,0.5,0,0.0,1,0.3333333333333333,21,0.2857142857142857,0.7171371656006361,0.0,1.0,1,3,302,1812,0,0,0,[{'2018_6': 6}]
"-6,6894964763367E+018",1,7,5,0.7142857142857143,2,0.2857142857142857,1,0.1428571428571428,0,0.0,18,0.3888888888888889,0.6978023391872252,0.0,2.0,0,2,140,980,140,140,0,[{'2018_49': 7}]
"-6,68605527273444E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,165,165,0,0,0,[{'2018_24': 1}]
"-6,68368415585452E+018",1,28,4,0.1428571428571428,24,0.8571428571428571,0,0.0,0,0.0,44,0.6363636363636364,1.1430458919943125,0.0,3.0,1,4,32,896,0,0,0,[{'2018_15': 28}]
"-6,68156123861227E+018",1,22,15,0.6818181818181818,7,0.3181818181818182,2,0.0909090909090909,0,0.0,51,0.4313725490196078,1.1000891229493053,0.0,2.5,3,6,168,3696,168,336,0,[{'2018_2': 22}]
"-6,68092617125614E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,306,306,0,0,0,[{'2018_39': 1}]
"-6,67228482628568E+018",2,26,13,0.5,13,0.5,1,0.0384615384615384,0,0.0,74,0.3513513513513513,0.7296543079484541,0.0,1.3499999999999943,4,4,293,3809,168,168,0,"[{'2018_2': 13}, {'2018_36': 13}]"
"-6,66649748710177E+018",1,16,15,0.9375,1,0.0625,0,0.0,0,0.0,1,16.0,,16.0,16.0,0,16,273,4368,0,0,0,[{'2018_57': 16}]
"-6,65937889495788E+018",1,13,7,0.5384615384615384,6,0.4615384615384615,4,0.3076923076923077,0,0.0,18,0.7222222222222222,1.526455161305803,0.0,2.5999999999999943,1,6,202,2626,202,808,0,[{'2018_32': 13}]
"-6,65780681016302E+018",1,14,14,1.0,0,0.0,0,0.0,0,0.0,1,14.0,,14.0,14.0,0,14,153,2142,0,0,0,[{'2018_54': 14}]
"-6,65313994962582E+018",1,43,32,0.7441860465116279,11,0.2558139534883721,0,0.0,0,0.0,23,1.8695652173913044,6.107404952753419,0.0,11.799999999999985,2,27,302,12986,0,0,0,[{'2018_6': 43}]
"-6,64514510144041E+018",1,5,5,1.0,0,0.0,0,0.0,0,0.0,11,0.4545454545454545,0.9341987329938274,0.0,2.0,1,3,32,160,0,0,0,[{'2018_15': 5}]
"-6,64448251150715E+018",1,1,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,105,105,0,0,0,[{'2018_19': 1}]
"-6,64445876564539E+018",1,11,4,0.3636363636363636,7,0.6363636363636364,0,0.0,0,0.0,35,0.3142857142857143,0.7959983953364173,0.0,1.2999999999999972,2,4,148,1628,0,0,0,[{'2018_17': 11}]
"-6,64385073072807E+018",1,1,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,302,302,0,0,0,[{'2018_6': 1}]
"-6,64024773149685E+018",1,2,1,0.5,1,0.5,0,0.0,0,0.0,1,2.0,,2.0,2.0,0,2,273,546,0,0,0,[{'2018_57': 2}]
"-6,63864046189596E+018",1,208,154,0.7403846153846154,54,0.2596153846153846,0,0.0,9,0.0584415584415584,98,2.122448979591837,7.609361171992276,0.0,8.349999999999923,5,58,273,56784,0,0,0,[{'2018_57': 208}]
"-6,63774721976193E+018",1,1,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,188,188,0,0,0,[{'2018_25': 1}]
"-6,63399420894915E+018",1,22,22,1.0,0,0.0,0,0.0,0,0.0,79,0.2784810126582278,1.1760070301198329,0.0,1.0,2,9,278,6116,0,0,0,[{'2018_4': 22}]
"-6,6296672049333E+018",1,87,66,0.7586206896551724,21,0.2413793103448276,5,0.057471264367816,5,0.0757575757575757,81,1.0740740740740742,2.0110804171997807,0.0,6.0,3,11,306,26622,306,1530,0,[{'2018_39': 87}]
"-6,62929152585849E+018",1,29,27,0.9310344827586208,2,0.0689655172413793,0,0.0,0,0.0,2,14.5,17.67766952966369,14.5,25.75,1,27,273,7917,0,0,0,[{'2018_57': 29}]
"-6,62673242118567E+018",1,4,1,0.25,3,0.75,0,0.0,0,0.0,2,2.0,1.4142135623730951,2.0,2.8999999999999995,1,3,107,428,0,0,0,[{'2018_52': 4}]
"-6,62501177118547E+018",1,6,3,0.5,3,0.5,1,0.1666666666666666,0,0.0,58,0.1034482758620689,0.3598077055831005,0.0,1.0,1,2,326,1956,326,326,0,[{'2018_42': 6}]
"-6,62185273355967E+018",1,20,10,0.5,10,0.5,0,0.0,0,0.0,12,1.6666666666666667,1.5569978883230458,1.5,4.449999999999999,1,5,75,1500,0,0,0,[{'2018_30': 20}]
"-6,62169451082161E+018",1,5,4,0.8,1,0.2,0,0.0,1,0.25,3,1.6666666666666667,0.5773502691896257,2.0,2.0,0,2,326,1630,0,0,0,[{'2018_42': 5}]
"-6,62016450709801E+018",1,126,101,0.8015873015873016,25,0.1984126984126984,0,0.0,19,0.1881188118811881,36,3.5,4.807731867969107,2.0,11.0,2,22,273,34398,0,0,0,[{'2018_45': 126}]
"-6,60657054129546E+018",1,79,52,0.6582278481012658,27,0.3417721518987341,3,0.0379746835443038,1,0.0192307692307692,15,5.266666666666667,4.026105290417007,4.0,13.599999999999998,1,15,140,11060,140,420,0,[{'2018_49': 79}]
"-6,59815499255937E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,273,273,0,0,0,[{'2018_57': 1}]
"-6,59418521483008E+018",1,57,38,0.6666666666666666,19,0.3333333333333333,2,0.0350877192982456,0,0.0,60,0.95,1.8724134702009143,0.0,4.0,2,10,270,15390,270,540,0,[{'2018_59': 57}]
"-6,59407728042896E+018",1,51,22,0.4313725490196078,29,0.5686274509803921,2,0.0392156862745098,0,0.0,53,0.9622641509433962,1.880694063278679,0.0,5.399999999999999,3,9,202,10302,202,404,0,[{'2018_32': 51}]
"-6,59375593072031E+018",1,4,2,0.5,2,0.5,0,0.0,0,0.0,6,0.6666666666666666,1.2110601416389968,0.0,2.5,1,3,148,592,0,0,0,[{'2018_17': 4}]
"-6,58856160312689E+018",1,35,7,0.2,28,0.8,0,0.0,0,0.0,2,17.5,12.020815280171307,17.5,25.15,1,26,153,5355,0,0,0,[{'2018_54': 35}]
"-6,58603586567945E+018",1,63,33,0.5238095238095238,30,0.4761904761904761,1,0.0158730158730158,1,0.0303030303030303,76,0.8289473684210527,2.247298573219185,0.0,5.25,4,13,278,17514,278,278,0,[{'2018_4': 63}]
"-6,58458146740941E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,65,65,0,0,0,[{'2018_58': 1}]
"-6,58449684511984E+018",1,513,266,0.5185185185185185,247,0.4814814814814814,22,0.0428849902534113,22,0.0827067669172932,67,7.656716417910448,10.88027439327282,4.0,27.7,4,55,188,96444,188,4136,0,[{'2018_25': 513}]
"-6,57877126229996E+018",2,655,434,0.6625954198473283,221,0.3374045801526718,37,0.0564885496183206,38,0.0875576036866359,38,17.236842105263158,23.57671115056335,7.0,59.749999999999964,2,91,362,153354,362,7320,1,"[{'2018_51': 132}, {'2018_59': 523}]"
"-6,57817214138595E+018",1,9,8,0.8888888888888888,1,0.1111111111111111,0,0.0,0,0.0,44,0.2045454545454545,0.5937482613749997,0.0,1.0,2,3,95,855,0,0,0,[{'2018_56': 9}]
"-6,57647763982491E+018",1,91,70,0.7692307692307693,21,0.2307692307692307,3,0.0329670329670329,2,0.0285714285714285,60,1.5166666666666666,5.337718888987425,0.0,7.0,2,40,273,24843,273,819,0,[{'2018_57': 91}]
"-6,57218601506477E+018",1,141,72,0.5106382978723404,69,0.4893617021276595,24,0.1702127659574468,0,0.0,48,2.9375,4.737385264989134,1.0,9.299999999999995,3,27,326,45966,326,7824,1,[{'2018_42': 141}]
"-6,56808014118416E+018",1,2,1,0.5,1,0.5,1,0.5,0,0.0,1,2.0,,2.0,2.0,0,2,104,208,104,104,0,[{'2018_16': 2}]
"-6,56598268116879E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,326,326,0,0,0,[{'2018_42': 1}]
"-6,55690683168898E+018",2,37,20,0.5405405405405406,17,0.4594594594594595,19,0.5135135135135135,9,0.45,64,0.578125,1.3428787781100768,0.0,2.0,3,9,220,4025,220,2075,0,"[{'2018_36': 17}, {'2018_56': 20}]"
"-6,54160797026509E+018",1,16,11,0.6875,5,0.3125,0,0.0,0,0.0,68,0.2352941176470588,0.8484867488358045,0.0,1.0,2,6,306,4896,0,0,0,[{'2018_39': 16}]
"-6,5328948917736E+018",1,14,12,0.8571428571428571,2,0.1428571428571428,0,0.0,1,0.0833333333333333,81,0.1728395061728395,0.5429116746025573,0.0,1.0,4,3,306,4284,0,0,0,[{'2018_39': 14}]
"-6,53255645171161E+018",1,14,2,0.1428571428571428,12,0.8571428571428571,0,0.0,0,0.0,26,0.5384615384615384,0.8114564304148058,0.0,2.0,1,3,273,3822,0,0,0,[{'2018_57': 14}]
"-6,53232067498568E+018",1,129,40,0.3100775193798449,89,0.689922480620155,6,0.0465116279069767,3,75.0,81,1.5925925925925926,3.1455435848902886,0.0,6.0,4,19,306,39474,306,1836,0,[{'2018_39': 129}]
"-6,5318316819086E+018",1,8,6,0.75,2,0.25,0,0.0,2,0.3333333333333333,4,2.0,2.70801280154532,1.0,5.249999999999998,1,6,75,600,0,0,0,[{'2018_30': 8}]
"-6,52475253972871E+018",1,154,133,0.8636363636363636,21,0.1363636363636363,9,0.0584415584415584,6,0.0451127819548872,38,4.052631578947368,5.7136506454661085,1.5,14.199999999999989,2,24,273,42042,273,2457,0,[{'2018_45': 154}]
"-6,5201010125818E+018",1,3,3,1.0,0,0.0,0,0.0,0,0.0,3,1.0,1.0,1.0,1.9,1,2,51,153,0,0,0,[{'2018_21': 3}]
"-6,51680585947976E+018",1,4,4,1.0,0,0.0,1,0.25,0,0.0,2,2.0,1.4142135623730951,2.0,2.8999999999999995,1,3,188,752,188,188,0,[{'2018_25': 4}]
"-6,51672208903482E+018",1,58,19,0.3275862068965517,39,0.6724137931034483,8,0.1379310344827586,0,0.0,77,0.7532467532467533,1.3293829609005607,0.0,4.0,3,5,53,3074,53,424,0,[{'2018_18': 58}]
"-6,51541223871745E+018",1,84,31,0.369047619047619,53,0.6309523809523809,1,0.0119047619047619,0,0.0,119,0.7058823529411765,2.09661931745204,0.0,4.099999999999994,6,17,326,27384,326,326,0,[{'2018_42': 84}]
"-6,51496043407878E+018",1,20,7,0.35,13,0.65,1,0.05,0,0.0,76,0.2631578947368421,0.6998746754980554,0.0,2.0,3,3,31,620,31,31,0,[{'2018_5': 20}]
"-6,51494922979842E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,278,278,0,0,0,[{'2018_4': 1}]
"-6,49737673162535E+018",1,18,11,0.6111111111111112,7,0.3888888888888889,1,0.0555555555555555,0,0.0,75,0.24,0.882870012776207,0.0,1.2999999999999972,4,6,202,3636,202,202,0,[{'2018_32': 18}]
"-6,49307815799297E+018",1,3,3,1.0,0,0.0,0,0.0,0,0.0,1,3.0,,3.0,3.0,0,3,188,564,0,0,0,[{'2018_9': 3}]
"-6,48617988651733E+018",1,161,37,0.2298136645962732,124,0.7701863354037267,19,0.1180124223602484,3,0.081081081081081,78,2.0641025641025643,3.312078421454339,1.0,9.149999999999991,4,18,306,49266,306,5814,1,[{'2018_39': 161}]
"-6,48514793910503E+018",1,108,32,0.2962962962962963,76,0.7037037037037037,8,0.074074074074074,5,0.15625,60,1.8,2.55648063171599,0.5,7.0,2,12,202,21816,202,1616,0,[{'2018_32': 108}]
"-6,48339095736033E+018",2,219,128,0.5844748858447488,91,0.4155251141552511,22,0.1004566210045662,15,0.1171875,87,2.5172413793103448,3.669047366905125,1.0,8.700000000000003,5,20,378,55008,378,4514,0,"[{'2018_29': 33}, {'2018_4': 186}]"
"-6,48056697628312E+018",1,49,45,0.9183673469387756,4,0.0816326530612244,0,0.0,0,0.0,4,12.25,17.44276354251241,5.0,33.499999999999986,1,38,273,13377,0,0,0,[{'2018_57': 49}]
"-6,47534342918052E+018",1,148,45,0.304054054054054,103,0.6959459459459459,10,0.0675675675675675,0,0.0,70,2.1142857142857143,4.617367520106559,0.0,8.549999999999997,4,32,94,13912,94,940,0,[{'2018_22': 148}]
"-6,47421769547449E+018",1,4,3,0.75,1,0.25,0,0.0,0,0.0,2,2.0,1.4142135623730951,2.0,2.8999999999999995,1,3,165,660,0,0,0,[{'2018_24': 4}]
"-6,47376264178499E+018",1,63,7,0.1111111111111111,56,0.8888888888888888,7,0.1111111111111111,0,0.0,20,3.15,4.208700261926103,1.5,12.150000000000002,1,15,25,1575,25,175,0,[{'2018_41': 63}]
"-6,46678906436394E+018",1,3,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,1,3.0,,3.0,3.0,0,3,200,600,0,0,0,[{'2018_12': 3}]
"-6,46641981419016E+018",1,28,25,0.8928571428571429,3,0.1071428571428571,2,0.0714285714285714,2,0.08,79,0.3544303797468354,0.9478447168552274,0.0,2.0,3,6,153,4284,153,306,0,[{'2018_54': 28}]
"-6,46230110695519E+018",1,7,2,0.2857142857142857,5,0.7142857142857143,0,0.0,0,0.0,20,0.35,0.6708203932499367,0.0,2.0,0,2,306,2142,0,0,0,[{'2018_39': 7}]
"-6,46006285037307E+018",1,98,66,0.673469387755102,32,0.3265306122448979,1,0.010204081632653,0,0.0,47,2.0851063829787235,4.132741942911208,0.0,11.099999999999987,3,18,270,26460,270,270,0,[{'2018_59': 98}]
"-6,45372253677127E+018",1,10,8,0.8,2,0.2,0,0.0,0,0.0,24,0.4166666666666667,0.7755316082290384,0.0,1.8499999999999976,2,3,188,1880,0,0,0,[{'2018_25': 10}]
"-6,44913397084928E+018",1,160,41,0.25625,119,0.74375,14,0.0875,0,0.0,27,5.925925925925926,6.037867210848584,5.0,18.8,2,23,326,52160,326,4564,0,[{'2018_42': 160}]
"-6,44880063206411E+018",1,2,2,1.0,0,0.0,0,0.0,0,0.0,1,2.0,,2.0,2.0,0,2,308,616,0,0,0,[{'2018_33': 2}]
"-6,44184453969629E+018",1,196,153,0.7806122448979592,43,0.2193877551020408,4,0.0204081632653061,3,0.0196078431372549,88,2.227272727272727,4.401481654210441,0.0,12.0,4,25,188,36848,188,752,0,[{'2018_9': 196}]
"-6,43490469101435E+018",2,18,2,0.1111111111111111,16,0.8888888888888888,0,0.0,0,0.0,27,0.6666666666666666,1.109400392450458,0.0,2.7,2,4,221,3087,0,0,0,"[{'2018_32': 15}, {'2018_34': 3}]"
"-6,43378830581114E+018",1,1584,466,0.2941919191919191,1118,0.7058080808080808,165,0.1041666666666666,10,0.0214592274678111,89,17.797752808988765,17.62112612184133,14.0,52.0,4,76,153,242352,153,25245,1,[{'2018_54': 1584}]
"-6,42948543375008E+018",3,12,8,0.6666666666666666,4,0.3333333333333333,5,0.4166666666666667,3,375.0,57,0.2105263157894736,0.6192403787032473,0.0,2.0,1,3,427,1606,427,754,0,"[{'2018_29': 5}, {'2018_32': 3}, {'2018_36': 4}]"
"-6,42911178901815E+018",1,6,2,0.3333333333333333,4,0.6666666666666666,0,0.0,0,0.0,63,0.0952380952380952,0.5301942953139069,0.0,0.0,3,4,302,1812,0,0,0,[{'2018_6': 6}]
"-6,42467959850283E+018",1,794,721,0.9080604534005038,73,0.0919395465994962,8,0.0100755667506297,113,0.1567267683772538,81,9.802469135802468,13.159046083480389,6.0,36.0,4,77,306,242964,306,2448,0,[{'2018_39': 794}]
"-6,42461124169612E+018",3,148,121,0.8175675675675675,27,0.1824324324324324,4,0.027027027027027,11,0.0909090909090909,81,1.8271604938271604,4.521587452037148,0.0,8.0,4,30,619,45276,451,902,0,"[{'2018_2': 1}, {'2018_36': 14}, {'2018_42': 133}]"
"-6,42452350196315E+018",3,182,102,0.5604395604395604,80,0.4395604395604395,18,0.0989010989010989,14,0.1372549019607843,119,1.5294117647058822,3.550658877533322,0.0,7.099999999999994,6,24,396,26778,396,2487,0,"[{'2018_17': 28}, {'2018_54': 138}, {'2018_56': 16}]"
"-6,42239700852982E+018",1,67,36,0.5373134328358209,31,0.4626865671641791,4,0.0597014925373134,1,0.0277777777777777,63,1.0634920634920637,2.354631783233512,0.0,4.0,3,15,200,13400,200,800,0,[{'2018_12': 67}]
"-6,41883251089277E+018",1,8,3,375.0,5,625.0,0,0.0,0,0.0,31,0.2580645161290322,0.7288228836273766,0.0,2.0,1,3,110,880,0,0,0,[{'2018_3': 8}]
"-6,41746645903925E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,32,32,0,0,0,[{'2018_15': 1}]
"-6,41414911525538E+018",1,40,21,525.0,19,475.0,0,0.0,1,0.0476190476190476,17,2.3529411764705883,4.898228971661444,0.0,14.0,0,14,153,6120,0,0,0,[{'2018_54': 40}]
"-6,41154102609293E+018",1,5,5,1.0,0,0.0,0,0.0,0,0.0,20,0.25,0.4442616583193193,0.0,1.0,0,1,165,825,0,0,0,[{'2018_24': 5}]
"-6,40986240116598E+018",1,70,2,0.0285714285714285,68,0.9714285714285714,2,0.0285714285714285,0,0.0,80,875.0,1.6564029962771587,0.0,5.0,2,8,326,22820,326,652,0,[{'2018_42': 70}]
"-6,40858969954366E+018",1,2,2,1.0,0,0.0,1,0.5,0,0.0,24,0.0833333333333333,0.2823298512866399,0.0,0.8499999999999979,2,1,53,106,53,53,0,[{'2018_18': 2}]
"-6,40102743161617E+018",1,34,23,0.6764705882352942,11,0.3235294117647059,0,0.0,0,0.0,54,0.6296296296296297,1.8963350581293423,0.0,5.349999999999994,3,9,188,6392,0,0,0,[{'2018_9': 34}]
"-6,39555535330118E+018",1,39,17,0.4358974358974359,22,0.5641025641025641,0,0.0,0,0.0,47,0.8297872340425532,2.3155349549638795,0.0,6.699999999999996,3,11,302,11778,0,0,0,[{'2018_6': 39}]
"-6,39018247683937E+018",1,870,340,0.3908045977011494,530,0.6091954022988506,142,0.1632183908045977,79,0.2323529411764706,59,14.745762711864408,12.813776557551696,13.0,35.49999999999997,3,55,110,95700,110,15620,1,[{'2018_3': 870}]
"-6,37514846890523E+018",1,17,9,0.5294117647058824,8,0.4705882352941176,0,0.0,1,0.1111111111111111,77,0.2207792207792207,0.6203432119522015,0.0,1.2000000000000028,4,3,202,3434,0,0,0,[{'2018_32': 17}]
"-6,36521554479834E+018",1,99,99,1.0,0,0.0,0,0.0,4,0.0404040404040404,9,11.0,8.817596044274199,9.0,25.2,1,30,153,15147,0,0,0,[{'2018_54': 99}]
"-6,36307836824318E+018",1,5,4,0.8,1,0.2,0,0.0,0,0.0,26,0.1923076923076923,0.6939297237750097,0.0,1.5,2,3,97,485,0,0,0,[{'2018_40': 5}]
"-6,36216561594147E+018",1,1,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,273,273,0,0,0,[{'2018_45': 1}]
"-6,36042763384912E+018",1,125,52,416.0,73,584.0,11,88.0,0,0.0,75,1.6666666666666667,2.262104576963036,1.0,6.299999999999997,4,11,306,38250,306,3366,0,[{'2018_39': 125}]
"-6,36017682885268E+018",1,122,23,0.1885245901639344,99,0.8114754098360656,8,0.0655737704918032,0,0.0,3,40.66666666666666,35.23256069793017,36.0,73.8,1,78,140,17080,140,1120,0,[{'2018_49': 122}]
"-6,35616938340724E+018",1,2,2,1.0,0,0.0,0,0.0,0,0.0,1,2.0,,2.0,2.0,0,2,273,546,0,0,0,[{'2018_57': 2}]
"-6,35138727899403E+018",1,2,1,0.5,1,0.5,0,0.0,0,0.0,1,2.0,,2.0,2.0,0,2,89,178,0,0,0,[{'2018_44': 2}]
"-6,35041544050807E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,273,273,0,0,0,[{'2018_45': 1}]
"-6,34991458859211E+018",1,11,7,0.6363636363636364,4,0.3636363636363636,0,0.0,0,0.0,3,3.6666666666666665,5.507570547286102,1.0,9.1,1,10,200,2200,0,0,0,[{'2018_12': 11}]
"-6,34690820850764E+018",1,6,2,0.3333333333333333,4,0.6666666666666666,0,0.0,0,0.0,12,0.5,0.674199862463242,0.0,1.4499999999999993,1,2,306,1836,0,0,0,[{'2018_39': 6}]
"-6,34647957104872E+018",1,3,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,3,1.0,0.0,1.0,1.0,0,1,270,810,0,0,0,[{'2018_59': 3}]
"-6,34262242087167E+018",1,16,15,0.9375,1,0.0625,4,0.25,2,0.1333333333333333,56,0.2857142857142857,1.4360841418028605,0.0,1.0,2,10,51,816,51,204,0,[{'2018_21': 16}]
"-6,34224489234405E+018",1,4,1,0.25,3,0.75,1,0.25,0,0.0,47,0.0851063829787234,0.3507623519807503,0.0,0.6999999999999957,3,2,56,224,56,56,0,[{'2018_43': 4}]
"-6,34210671699709E+018",1,225,119,0.5288888888888889,106,0.4711111111111111,29,0.1288888888888889,8,0.0672268907563025,15,15.0,9.157354577449912,10.0,31.599999999999994,1,33,306,68850,306,8874,1,[{'2018_39': 225}]
"-6,34164780817616E+018",1,1,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,308,308,0,0,0,[{'2018_33': 1}]
"-6,31977704867345E+018",1,21,16,0.7619047619047619,5,0.238095238095238,0,0.0,4,0.25,10,2.1,1.5951314818673863,2.0,4.549999999999999,1,5,92,1932,0,0,0,[{'2018_51': 21}]
"-6,30603468849723E+018",1,12,5,0.4166666666666667,7,0.5833333333333334,3,0.25,0,0.0,55,0.2181818181818181,0.5673495588131904,0.0,1.0,2,3,53,636,53,159,0,[{'2018_18': 12}]
"-6,30237498055105E+018",1,14,13,0.9285714285714286,1,0.0714285714285714,0,0.0,0,0.0,5,2.8,3.5637059362410923,1.0,7.399999999999999,1,8,91,1274,0,0,0,[{'2018_23': 14}]
"-6,3012866704638E+018",1,1,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,,1.0,1.0,0,1,125,125,0,0,0,[{'2018_36': 1}]
"-6,301055632245E+018",1,2,0,0.0,2,1.0,0,0.0,0,0.0,18,0.1111111111111111,0.3233808333817773,0.0,1.0,0,1,273,546,0,0,0,[{'2018_45': 2}]
